bac_type,bac_type_id,bac_type_name,extracted_at,extraction_phase,field_of_study,final_merge_timestamp,governorate,institution,ramz_code,ramz_id,ramz_link,score_2011,score_2012,score_2013,score_2014,score_2015,score_2016,score_2017,score_2018,score_2019,score_2020,score_2021,score_2022,score_2023,score_2024,scores_corrected_at,seven_percent,specialization_code_detailed,study_duration,table_criteria,table_institution,table_location,table_specialization,table_university,university,university_id,university_name
,9,رياضة,2025-07-11T18:41:15.974345,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10107,910107,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.321,144.28,0.0,2025-07-11T23:13:25.822896,نعم,,سنوات,FG+(AR+ANG+F)/3,المعهد العالي للغات بتونس,تونس,الإجازة في الروسية,جامعة قرطاج,,04,جامعة  قرطاج
,5,العلوم التقنية,2025-07-11T18:41:30.533767,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",12311,512311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=512311,118.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.8282,162.3565,172.7943,179.39,176.1862,177.0636,2025-07-11T23:13:30.076179,نعم,,سنوات,FG+(M+Info)/2,المدرسة العليا للإقتصاد الرقمي بمنوبة,تونس,الإجازة في إعلامية التـصـرف,جامعة منوبة,,02,جامعة منوبة
,1,آداب,2025-07-11T18:41:30.859994,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10118,110118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110118,0.0,0.0,0.0,87.025,92.2167,93.575,91.6552,91.22,110.2689,108.115,114.811,107.35,103.2372,104.0199,2025-07-11T23:13:33.238967,نعم,,سنوات,FG+(HG+PH)/2,المعهد العالي للعلوم الإنسانية بتونس,تونس,الإجازة في الأنتروبولوجيا,جامعة تونس المنار,,03,جامعة تونس المنار
,1,آداب,2025-07-11T18:41:30.538006,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10347,110347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.74,106.2967,106.2785,102.5334,102.44,2025-07-11T23:13:36.534029,نعم,,سنوات,FG+HG,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,تونس,الاجازة في علوم الشغل,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:41:30.861966,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20512,320512,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=320512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.355,78.4616,80.1983,75.8316,84.4898,77.7835,2025-07-11T23:13:40.075605,نعم,,سنوات,FG+SVT,كلية العلوم ببنزرت,بنزرت,الإجازة في علوم الأحياء و المحيط,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:41:30.875183,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10164,210164,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.595,82.165,82.9119,89.0651,81.1899,104.1999,2025-07-11T23:13:43.704308,نعم,,سنوات,FG+(M+Info)/2,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الاجازة في الجيوماتيك والتهيئة,جامعة تونس,,01,جامعة تونس
,5,العلوم التقنية,2025-07-11T18:41:30.922509,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10473,510473,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.4724,113.845,124.745,120.01,124.6683,124.4633,2025-07-11T23:13:47.072058,نعم,,سنوات,FG+(F+ANG+PH)/3,المعهد العالي للتربية المختصة,تونس,الإجازة في التربية المختصة,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:41:31.053380,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",21523,521523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=521523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.8851,144.37,143.51,153.995,158.0497,155.83,2025-07-11T23:13:52.964416,نعم,,سنوات,FG+(M+Info)/2,المعهد العالي للعلوم التطبيقية و التكنولوجيا بماطر,بنزرت,الإجازة في علوم الإعلامية,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:41:30.891221,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20503,220503,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=220503,119.1445,108.3107,113.7,97.45,98.6,98.1905,92.5017,92.1001,85.9131,80.2647,97.9568,95.7721,90.0635,96.6067,2025-07-11T23:13:56.835950,نعم,,سنوات,FG+(M+SP)/2,كلية العلوم ببنزرت,بنزرت,الإجازة في الفيزياء,جامعة قرطاج,,04,جامعة  قرطاج
,5,العلوم التقنية,2025-07-11T18:41:31.002571,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11121,511121,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.585,130.265,141.075,179.455,141.715,137.71,2025-07-11T23:14:00.259548,نعم,,سنوات,FG+PH,المعهد العالي للعلوم الإنسانية بتونس,تونس,الإجازة في علم النـفـــس,جامعة تونس المنار,,03,جامعة تونس المنار
,5,العلوم التقنية,2025-07-11T18:41:31.019630,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10501,510501,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510501,0.0,0.0,0.0,114.88,130.95,125.2756,108.155,106.5988,128.46,129.6787,135.1785,136.5962,106.615,114.6024,2025-07-11T23:14:03.816963,نعم,,سنوات,FG+(M+SP)/2,كلية العلوم بتونس,تونس,الإجازة في الكيمياء,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:41:48.202701,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10347,310347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.2518,121.5,131.44,123.335,118.3767,2025-07-11T23:14:07.219897,نعم,,سنوات,FG+PH,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,تونس,الاجازة في علوم الشغل,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:41:45.707643,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10512,210512,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.9296,122.5097,115.4192,96.2553,105.1026,102.6557,2025-07-11T23:14:11.105035,نعم,,سنوات,FG+SVT,كلية العلوم بتونس,تونس,الإجازة في علوم الأحياء و المحيط,جامعة تونس المنار,,03,جامعة تونس المنار
,2,رياضيات,2025-07-11T18:41:45.733363,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",21524,221524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=221524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.84,100.0635,117.7321,132.78,139.255,135.7456,2025-07-11T23:14:14.618703,نعم,,سنوات,FG+(M+Info)/2,المعهد العالي للعلوم التطبيقية و التكنولوجيا بماطر,بنزرت,الإجازة في هندسة نظم الإعلامية,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:41:47.552473,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10192,310192,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.96,156.1675,177.3625,168.4575,155.015,153.1,2025-07-11T23:14:18.000855,نعم,,سنوات,FG+(AR+2ANG+F)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,المرحلة التحضيرية للغات والآداب:انقليزية,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:41:45.737466,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10108,310108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3933,114.4667,136.3967,133.6367,133.53,114.9627,2025-07-11T23:14:21.396672,نعم,,سنوات,FG+(AR+ANG+F)/3,المعهد العالي للغات بتونس,تونس,الإجازة في الصينية,جامعة قرطاج,,04,جامعة  قرطاج
,5,العلوم التقنية,2025-07-11T18:41:45.972479,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11502,511502,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511502,0.0,0.0,0.0,107.9095,113.42,120.2199,106.358,108.6585,126.895,177.4488,98.0932,108.7227,124.853,108.3643,2025-07-11T23:14:25.444794,نعم,,سنوات,FG+(M+SP)/2,المعهد العالي لعلوم و تكنولوجيات البيئة ببرج السدرية,تونس,الإجازة في الفيزياء و الكيمياء,جامعة قرطاج,,04,جامعة  قرطاج
,5,العلوم التقنية,2025-07-11T18:41:45.735363,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",16318,516318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=516318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.8213,128.305,139.6564,135.6707,146.875,110.317,2025-07-11T23:14:29.794603,نعم,,سنوات,FG+M,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,تونس,الإجازة في علوم التصرف,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:41:45.877162,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",21523,221523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=221523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.935,113.245,128.635,141.5503,143.185,142.3528,2025-07-11T23:14:33.209797,نعم,,سنوات,FG+(M+Info)/2,المعهد العالي للعلوم التطبيقية و التكنولوجيا بماطر,بنزرت,الإجازة في علوم الإعلامية,جامعة قرطاج,,04,جامعة  قرطاج
,9,رياضة,2025-07-11T18:41:45.702740,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10200,910200,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.32,90.435,92.6418,2025-07-11T23:14:36.825714,نعم,,سنوات,FG+PH,المعهدالعالي للفن المسرحي بتونس,تونس,الإجازة في المسرح و فنون العرض,جامعة تونس,,01,جامعة تونس
,2,رياضيات,2025-07-11T18:41:45.781481,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20832,220832,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=220832,143.9685,123.5,124.2,127.75,125.625,122.275,115.225,106.2,114.0333,119.355,130.5967,118.415,129.2417,133.005,2025-07-11T23:14:41.275096,نعم,,سنوات,FG+(M+SP+SVT)/3,المعهد التحضيري للدراسات الهندسية ببنزرت,بنزرت,مرحلة تحضيرية: بيولوجيا - جيولوجيا,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:42:02.376176,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",22318,422318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=422318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.235,116.1717,110.25,105.455,117.36,2025-07-11T23:14:45.771667,نعم,,سنوات,FG+(M+GEST)/2,كلية العلوم الإقتصادية والتصرف بنابل,نابل,الإجازة في علوم التصرف,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:42:02.501138,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20507,320507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=320507,95.4,85.175,89.05,87.25,89.6749,96.5943,94.75,88.1145,94.9874,90.9111,86.075,93.9993,86.2698,82.1899,2025-07-11T23:14:49.370314,نعم,,سنوات,FG+M,كلية العلوم ببنزرت,بنزرت,الإجازة في الرياضيات,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:42:02.952836,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20311,220311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=220311,112.0,110.075,110.35,107.3745,109.4,110.4508,103.1,107.55,125.095,124.2591,164.8014,154.6846,138.325,138.895,2025-07-11T23:14:52.511304,نعم,,سنوات,FG+(M+Info)/2,المعهد العالي للتصرف ببنزرت,بنزرت,الإجازة في إعلامية التـصـرف,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:42:02.872218,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",12105,312105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=312105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.405,119.3,138.4313,138.1263,136.5481,124.5247,2025-07-11T23:14:55.733955,نعم,,سنوات,FG+IT,المعهد العالي للغات بتونس,تونس,الإجازة في الإيطالية,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:42:02.483426,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11526,311526,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.325,170.0575,160.4725,2025-07-11T23:14:59.057125,نعم,,سنوات,FG+(M+Info+2Ang)/4,المدرسة الوطنية للمهندسين بمنوبة,تونس,مرحلة تحضيرية مندمجة: رياضيات- فيزياء و إعلامـيـة,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:42:03.045541,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",22103,522103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=522103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.3869,113.035,104.88,100.1435,97.415,2025-07-11T23:15:02.177400,نعم,,سنوات,FG+F,المعهد العالي للغات بنابل,نابل,الإجازة في الفرنسية,جامعة قرطاج,,04,جامعة  قرطاج
,6,علوم الإعلامية,2025-07-11T18:42:02.748711,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10191,610191,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8291,149.8225,0.0,2025-07-11T23:15:05.230888,نعم,,سنوات,FG+(AR+ANG+2F)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,المرحلة التحضيرية للغات والآداب:فرنسية,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:42:02.749708,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10513,310513,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310513,0.0,0.0,0.0,0.0,127.651,122.194,124.655,115.9613,122.2903,125.4772,132.9315,117.0687,115.245,115.3728,2025-07-11T23:15:08.264066,نعم,,سنوات,FG+SVT,كلية العلوم بتونس,تونس,الإجازة في علوم الحياة و الأرض,جامعة تونس المنار,,03,جامعة تونس المنار
,1,آداب,2025-07-11T18:42:02.935377,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11123,111123,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=111123,80.6425,79.75,79.706,65.2085,72.8085,70.8916,73.3982,78.8786,78.53,72.1851,86.1672,76.6534,82.5931,72.8966,2025-07-11T23:15:12.420046,نعم,,سنوات,FG+(F+HG)/2,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,الإجازة في التاريخ,جامعة منوبة,,02,جامعة منوبة
,2,رياضيات,2025-07-11T18:42:02.857089,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10200,210200,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.495,98.355,97.6799,103.3384,109.565,107.065,2025-07-11T23:15:15.842794,نعم,,سنوات,FG+PH,المعهدالعالي للفن المسرحي بتونس,تونس,الإجازة في المسرح و فنون العرض,جامعة تونس,,01,جامعة تونس
,2,رياضيات,2025-07-11T18:42:19.965162,detailed,علوم الصحة والطب وطب الأسنان والصيدلة : علوم الصحة والطب وطب الأسنان والصيدلة,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10740,210740,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210740,166.0372,160.5535,166.7595,168.204,161.1153,154.6953,149.9605,149.8535,157.916,158.5473,172.5215,152.9886,164.0952,186.822,2025-07-11T23:15:18.920769,نعم,,سنوات,FG+SVT,المدرسة العليا لعلوم وتقنيات الصحة بتونس,تونس,الإجازة في الـتـبـنـيـج والإنعاش,جامعة تونس المنار,,03,جامعة تونس المنار
,9,رياضة,2025-07-11T18:42:17.840125,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10122,910122,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7552,95.2268,95.9737,114.2974,101.93,114.4633,2025-07-11T23:15:22.136138,نعم,,سنوات,FG+PH,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في الفـلســفــة,جامعة تونس,,01,جامعة تونس
,2,رياضيات,2025-07-11T18:42:17.807198,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10208,210208,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5936,123.9488,124.0986,122.7451,120.5088,118.7433,2025-07-11T23:15:25.216147,نعم,,سنوات,FG+PH,المعهد العالى للفنون الجميلة بتونس,تونس,الاجازة في تصميم المنتوج,جامعة تونس,,01,جامعة تونس
,4,إقتصاد وتصرف,2025-07-11T18:42:17.467312,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11312,411312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411312,110.775,116.416,103.775,113.7999,107.642,109.4664,102.7361,105.6465,105.3273,105.989,120.1343,115.345,112.1146,124.095,2025-07-11T23:15:28.305670,نعم,,سنوات,FG+(M+ECO)/2,المدرسة العليا للعلوم الإقتصادية والتجارية بتونس,تونس,الاجازة في العلوم الاقتصادية,جامعة تونس,,01,جامعة تونس
,4,إقتصاد وتصرف,2025-07-11T18:42:17.776237,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",13101,413101,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=413101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.1132,79.1985,77.4787,85.385,84.9917,93.6588,2025-07-11T23:15:31.368637,نعم,,سنوات,FG+AR,المعهد العالي للغات بتونس,تونس,الإجازة في العربية,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:42:17.839127,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10473,410473,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0383,104.6333,122.2667,120.5983,114.5017,127.3283,2025-07-11T23:15:34.411816,نعم,,سنوات,FG+(F+ANG+PH)/3,المعهد العالي للتربية المختصة,تونس,الإجازة في التربية المختصة,جامعة منوبة,,02,جامعة منوبة
,2,رياضيات,2025-07-11T18:42:17.791092,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",12524,212524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=212524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0995,123.2854,147.4246,155.8295,161.9659,161.0992,2025-07-11T23:15:37.419308,نعم,,سنوات,FG+(M+Info)/2,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,بن عروس,الإجازة في هندسة نظم الإعلامية,جامعة قرطاج,,04,جامعة  قرطاج
,1,آداب,2025-07-11T18:42:17.808196,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10139,110139,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110139,95.6,94.65,93.7,84.3165,88.5,87.25,87.3967,87.7,99.87,98.765,99.0284,95.6485,91.8935,96.5452,2025-07-11T23:15:40.640879,نعم,,سنوات,FG+AR,المعهد العالي لأصول الدين بتونس,تونس,الإجازة في العلوم الشرعية,جامعة الزيتونة,,05,جامعة الزيتونة
,2,رياضيات,2025-07-11T18:42:17.745436,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11122,211122,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.1562,0.0,124.3822,0.0,147.6654,0.0,2025-07-11T23:15:43.864318,نعم,,سنوات,FG+PH,المعهد العالي للعلوم الإنسانية بتونس,تونس,الإجازة في الفـلســفــة,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:42:17.841122,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11629,311629,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.909,119.8133,135.3871,136.535,145.5307,106.893,2025-07-11T23:15:46.923879,نعم,,سنوات,FG+(M+SP)/2,المعهد العالي للاعلامية,تونس,الإجازة في الإلكترونيك والكهروتقنية والآلية,جامعة تونس المنار,,03,جامعة تونس المنار
,5,العلوم التقنية,2025-07-11T18:42:34.307615,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10164,510164,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2835,81.9401,91.895,79.9215,74.9282,75.045,2025-07-11T23:15:51.143332,نعم,,سنوات,FG+(M+Info)/2,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الاجازة في الجيوماتيك والتهيئة,جامعة تونس,,01,جامعة تونس
,5,العلوم التقنية,2025-07-11T18:42:34.719589,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10516,510516,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.765,156.29,151.08,2025-07-11T23:15:54.195792,نعم,,سنوات,FG+(M+SP)/2,المعهد العالي للتكنولوجيات الطبية بتونس,تونس,مرحلة تحضيرية مندمجة في الهندسة البيوطبية,جامعة تونس المنار,,03,جامعة تونس المنار
,2,رياضيات,2025-07-11T18:42:34.574373,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",14311,214311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=214311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.755,177.299,213.5934,201.275,176.635,182.1943,2025-07-11T23:15:57.133895,نعم,,سنوات,FG+(M+Info)/2,معهد الدراسات العليا التجارية بقرطاج,تونس,الإجازة في إعلامية التـصـرف,جامعة قرطاج,,04,جامعة  قرطاج
